nomeUnidade,classification
"0POSSE - 1ª VARA (CÍVEL, CRIMINAL %u2013 CRIMES EM GERAL E EXECUÇÕES PENAIS, DA INFÂNCIA E DA JUVENTUDE)"," %u2013 | criminal  | juventude | geral | crimes,execucoes | infancia,penais | civel | vara"
VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE CAMARAGIBE, camaragibe | familiar  | mulher | comarca | domestica | violencia | contra | vara
"CAMBÉ - VARA DE FAMÍLIA E SUCESSÕES, INFÂNCIA E JUVENTUDE, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cambe | acidentes,extrajudicial  | foro,juventude | corregedoria,trabalho | familia,registros | infancia | publicos,sucessoes | vara"
"CAMBÉ - VARA DE FAMÍLIA E SUCESSÕES, INFÂNCIA E JUVENTUDE, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cambe | acidentes,extrajudicial  | foro,juventude | corregedoria,trabalho | familia,registros | infancia | publicos,sucessoes | vara"
"1VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E VARA DE REGISTROS PÚBLICOS - CANAVIEIRAS"," canavieiras | relativos  | feitos | relacoes | comerciais,registros | consumo | civeis,publicos | vara"
" CAPANEMA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," capanema | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"CAPANEMA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," capanema | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
 VARA DA VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER E DE CUMPRIMENTO DAS CARTAS PRECATÓRIAS CRIMINAIS EM GERAL," cartas | familiar,precatorias  | mulher | geral | cumprimento,domestica | violencia | contra,criminais | vara"
"VARA DE EXECUÇÕES CRIMINAIS, DA INFÂNCIA E DA JUVENTUDE E DE CARTAS PRECATÓRIAS CRIMINAIS DA COMARCA DE MURIAÉ"," cartas | precatorias  | juventude | comarca | execucoes | infancia | criminais,criminais | vara"
VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE CARUARU, caruaru | familiar  | mulher | comarca | domestica | violencia | contra | vara
 JUIZADO DA VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE CAUCAIA, caucaia | familiar  | mulher | comarca | domestica | violencia | contra | juizado
"JUIZADO ESPECIAL CÍVEL, CRIMINAL E DA FAZENDA PÚBLICA DA COMARCA DE CEARÁ-MIRIM", ceara | criminal  | publica | comarca | especial | fazenda | civel | juizado
 CEJUSC - PRE-PROCESSUAL - POSTO CEDRAC," cedrac | solucao  | judicial | conflitos | cidadania | posto,pre | processual | centro"
"Primeira Vara da Fazenda Pública, Acidentes do Trabalho e Registros Públicos da Comarca de Chapecó"," chapeco | acidentes  | publica | comarca,trabalho | registros | fazenda | publicos | vara"
Juizado Especial Criminal e de Violência Doméstica e Familiar contra a Mulher da Comarca de Chapecó," chapeco | criminal,familiar  | mulher | comarca | domestica,especial | violencia | contra | juizado"
" ASSIS CHATEAUBRIAND - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," chateaubriand | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"ASSIS CHATEAUBRIAND - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," chateaubriand | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
" CHOPINZINHO - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," chopinzinho | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"CHOPINZINHO - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," chopinzinho | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
"CIANORTE - VARA DE FAMÍLIA E SUCESSÕES, INFÂNCIA E JUVENTUDE, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cianorte | acidentes,extrajudicial  | foro,juventude | corregedoria,trabalho | familia,registros | infancia | publicos,sucessoes | vara"
"CIANORTE - VARA DE FAMÍLIA E SUCESSÕES, INFÂNCIA E JUVENTUDE, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cianorte | acidentes,extrajudicial  | foro,juventude | corregedoria,trabalho | familia,registros | infancia | publicos,sucessoes | vara"
 CEJUSC - PRE-PROCESSUAL - CASA DO CIDADAO JARDIM IPIRANGA," cidadao | solucao  | judicial | casa,conflitos | cidadania | pre | processual | centro"
 CEJUSC - PRE-PROCESSUAL - CASA DO CIDADAO IPANEMA," cidadao | solucao  | judicial | casa,conflitos | cidadania | pre | processual | centro"
 CEJUSC - PRE-PROCESSUAL - CASA DO CIDADAO NOGUEIRA PADILHA," cidadao | solucao  | judicial | casa,conflitos | cidadania | pre | processual | centro"
 VARA DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER E DO TRIBUNAL DO JÚRI DA COMARCA DE MONTES CLAROS," claros | familiar  | mulher | comarca,juri | domestica | tribunal,violencia | contra | vara"
"COLOMBO - VARA DA INFÂNCIA E JUVENTUDE, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," colombo | extrajudicial  | foro,juventude | corregedoria | registros | infancia | publicos | vara"
" COLORADO - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," colorado | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"COLORADO - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," colorado | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
VARA ESPECIALIZADA NO COMBATE A VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER - PALMAS, combate | familiar  | mulher | especializada | domestica | violencia | contra | vara
VARA ESPECIALIZADA NO COMBATE A VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER - ARAGUAINA, combate | familiar  | mulher | especializada | domestica | violencia | contra | vara
 CEJUSC - Comércio (Pré-Processual), comercio | solucao  | judicial | conflitos | cidadania | pre | processual | centro
0JUIZADO ESPECIAL CIVIL E CRIMINAL E JUIZADO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - BRAZLÂNDIA (1ª VARA DO JUIZADO ESPECIAL DE COMPETÊNCIA GERAL)," competencia | criminal,familiar  | mulher | geral | domestica,especial,especial | violencia | contra | juizado,juizado,vara"
3JUIZADO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - SAMAMBAIA (2ª VARA DO JUIZADO ESPECIAL DE COMPETÊNCIA GERAL)," competencia | familiar  | mulher | geral | domestica,especial | violencia | contra | juizado,vara"
"VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - SAO FRANCISCO DO CONDE", conde | relativos  | feitos | relacoes | comerciais | consumo | civeis | vara
" VARA DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE CONDE", conde | relativos  | feitos | relacoes | comerciais | consumo | civeis | vara
CAMPO GRANDE - VARA EXECUÇÃO PENAL DE MULTA CONDENATÓRIA CRIMINAL E FISCAL DA FAZENDA PÚBLICA ESTADUAL," condenatoria | criminal  | publica | estadual | fiscal | fazenda,penal | execucao | vara"
"5ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E ACIDENTES DE TRABALHO - VITORIA DA CONQUISTA"," conquista | acidentes,relativos  | feitos | relacoes,trabalho | comerciais | consumo | civeis | vara"
"5ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS E ACIDENTES DE TRABALHO - VITORIA DA CONQUISTA"," conquista | acidentes,relativos  | feitos | relacoes,trabalho | comerciais | consumo | civeis | vara"
1ª VARA CRIMINAL E DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE CONSELHEIRO LAFAIETE," conselheiro | criminal,familiar  | mulher | comarca | domestica | violencia | contra | vara"
" CORBÉLIA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," corbelia | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"CORBÉLIA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," corbelia | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
 JUIZADO DA VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER DA COMARCA DE CRATO, crato | familiar  | mulher | comarca | domestica | violencia | contra | juizado
Juizado Especial Criminal e de Violência Doméstica e Familiar contra a Mulher da Comarca de Criciúma," criciuma | criminal,familiar  | mulher | comarca | domestica,especial | violencia | contra | juizado"
0 CEJUSC - São Cristóvão (Pré-Processual), cristovao | solucao  | judicial | conflitos | cidadania | pre | processual | centro
"CRUZEIRO DO OESTE - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cruzeiro | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"CRUZEIRO DO OESTE - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," cruzeiro | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"Vara da Família, Órfãos, Sucessões, Infância e Juventude da Comarca de Curitibanos", curitibanos | orfaos  | juventude | comarca | familia | infancia | sucessoes | vara
"JUIZADO ESPECIAL CÍVEL, CRIMINAL E DA FAZENDA PÚBLICA DA COMARCA DE CURRAIS NOVOS", currais | criminal  | publica | comarca | especial | fazenda | civel | juizado
"2ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DECONSUMO, CÍVEIS E COMERCIAIS,CONSUMIDOR E FAZENDA PÚBLICA - ITAPETINGA"," deconsumo | relativos  | feitos,publica | relacoes | comerciais | fazenda | civeis | consumidor,vara"
 CEJUSC  PRÉ PROCESSUAL -  POSTO DEFENSORIA PÚBLICA DO ESTADO DE SÃO PAULO," defensoria | estado,solucao  | judicial,publica | conflitos | cidadania | posto,pre | processual | centro"
"0ARAUCÁRIA - CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DO CÍVEL, COMPETÊNCIA DELEGADA E FAZENDA PÚBLICA"," delegada | solucao  | publica | conflitos | cidadania | fazenda | civel,judiciario | centro"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CRIMINAL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DE CRIMES RELACIONADOS À VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER," departamento | criminal,familiar,primeiro grau,primeiro grau  | mulher,processos | judiciais | crimes,domestica,secretaria | coordenadoria,violencia | contra,judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CRIMINAL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DA INFÂNCIA E JUVENTUDE E JÚRI," departamento | criminal,primeiro grau,primeiro grau  | juventude,processos | judiciais,juri | secretaria | coordenadoria,infancia | judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO DOS JUIZADOS ESPECIAIS DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DE JUIZADO ESPECIAL CRIMINAL," departamento | criminal,primeiro grau,primeiro grau  | processos | judiciais,juizados | especial,especial,secretaria | coordenadoria | judiciario | judiciaria,juizado"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CRIMINAL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DAS VARAS DE EXECUÇÃO PENAL," departamento | criminal,primeiro grau,primeiro grau,varas  | processos | judiciais | secretaria | coordenadoria,penal | execucao,judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO DOS JUIZADOS ESPECIAIS DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DE JUIZADO ESPECIAL CÍVEL," departamento | primeiro grau,primeiro grau  | processos | judiciais,juizados | especial,especial,secretaria | coordenadoria | civel,judiciario | judiciaria,juizado"
" SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CÍVEL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS RELATIVOS À FAMÍLIA, INFÂNCIA E JUVENTUDE"," departamento | primeiro grau,primeiro grau,relativos  | juventude,processos | judiciais | familia,secretaria | coordenadoria,infancia | civel,judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CÍVEL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DAS VARAS CÍVEIS - CUMPRIMENTO DE SENTENÇA E EXECUÇÃO," departamento | primeiro grau,primeiro grau,varas  | processos | judiciais | cumprimento,secretaria | coordenadoria | civeis,civel,execucao,judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CÍVEL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DAS VARAS DE EXECUÇÃO FISCAL," departamento | primeiro grau,primeiro grau,varas  | processos | judiciais | fiscal,secretaria | coordenadoria | civel,execucao,judiciario | judiciaria"
 SECRETARIA JUDICIÁRIA DE PRIMEIRO GRAU / DEPARTAMENTO JUDICIÁRIO CÍVEL DE PRIMEIRO GRAU / COORDENADORIA DOS PROCESSOS JUDICIAIS DAS VARAS DE FAZENDA PÚBLICA," departamento | primeiro grau,primeiro grau,varas  | processos,publica | judiciais | secretaria | coordenadoria,fazenda | civel,judiciario | judiciaria"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.A DESATIVAR"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.A DESATIVAR"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.a desativar"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.A DESATIVAR"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.A DESATIVAR"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"DESATIVADA - VARA CÍV. CRIM., DA INF. E DA JUV., DAS FAZ. PÚB. E DE REG. PÚB.A DESATIVAR"," desativar | criminal  | juventude,publico,publico | desativada | registros | fazenda,infancia | civel | vara"
"0 COORDENADORIA DA SECRETARIA UNIFICADA DAS VARAS CRIMINAIS, DA SECRETARIA UNIFICADA DOS JUIZADOS DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER E DA SECRETARIA DE PROCESSAMENTO JUDICIAL ELETRÔNICO DAS VARAS CRIMINAIS E DOS JUIZADOS DE VIOLÊNCIA DOMÉSTI"," domesti | familiar,varas,varas  | judicial,mulher | juizados,juizados | domestica,secretaria,secretaria,secretaria | coordenadoria,violencia,violencia | contra,criminais,criminais | processamento,unificada,unificada"
 CEJUSC - PRE-PROCESSUAL - POSTO CASA DO CIDADAO EDEN," eden | solucao  | judicial | casa,conflitos | cidadania | posto,pre | processual | centro"
" VARA DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE ENTRE RIOS", entre | relativos  | feitos | relacoes | comerciais | consumo | civeis | vara
"GOIANÉSIA - 2ª Vara Criminal (crimes em geral, crimes dolosos contra a vida e Presidência do Tribunal do Júri e crimes envolvendo violência doméstica)"," envolvendo | criminal,presidencia  | dolosos | geral,juri | crimes,crimes,crimes,domestica | tribunal,violencia | contra | vara"
"SENADOR CANEDO - 2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica"," envolvendo | criminal,presidencia  | dolosos | geral,juri | crimes,crimes,crimes,domestica | tribunal,violencia | contra | vara"
"CATALÃO - 2ª Vara Criminal (Crimes em Geral, Crimes Dolosos Contra a Vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)"," envolvendo | criminal,presidencia  | dolosos | geral,juri | crimes,crimes,crimes,domestica | tribunal,violencia | contra | vara"
"PLANALTINA - 1ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri, Execução Penal e crimes envolvendo violência doméstica"," envolvendo | criminal,presidencia  | dolosos | juri | crimes,crimes,domestica | penal,tribunal,violencia | contra,execucao | vara"
"VALPARAÍSO DE GOIAS - 1ª Vara Criminal (crimes dolosos contra a vida e Presidência do Tribunal do Júri, Execução Penal e crimes envolvendo violência doméstica)"," envolvendo | criminal,presidencia  | dolosos | juri | crimes,crimes,domestica | penal,tribunal,violencia | contra,execucao | vara"
"NOVA ESPERANÇA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," esperanca | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"NOVA ESPERANÇA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," esperanca | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
" V DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE ESPLANADA", esplanada | relativos  | feitos | relacoes | comerciais | consumo | civeis | vara
"2VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS, CONSUMIDOR E FAZENDA PÚBLICA - EUCLIDES DA CUNHA"," euclides | relativos  | feitos,publica | relacoes | comerciais | consumo,fazenda | civeis | consumidor"
"0CRIXÁS - 1ª VARA (CÍVEL, CRIMINAL - CRIMES EM GERAL, EXEC PENAIS E INF E JUV)"," exec | criminal  | juventude | geral | crimes | infancia,penais | civel | vara"
"Vara da Fazenda Pública, Executivos Fiscais, Acidentes do Trabalho e Registros Públicos da Comarca de Lages"," executivos | acidentes  | fiscais,publica | comarca,trabalho | registros | fazenda | publicos | vara"
"JUIZADO ESPECIAL CÍVEL, CRIMINAL E DA FAZENDA PÚBLICA DA COMARCA DE EXTREMOZ", extremoz | criminal  | publica | comarca | especial | fazenda | civel | juizado
 CEJUSC - PRE-PROCESSUAL (FACULDADE BARRETOS), faculdade | solucao  | judicial | conflitos | cidadania | pre | processual | centro
CEJUSC PRÉ-PROCESSUAL FÁTIMA, fatima | solucao  | judicial | conflitos | cidadania | pre | processual | centro
CEJUSC (Fazendário Pré Processual), fazendario | solucao  | judicial | conflitos | cidadania | pre | processual | centro
"JUIZADO ESPECIAL CÍVEL, CRIMINAL E DA FAZENDA PÚBLICA DA COMARCA DE PAU DOS FERROS", ferros | criminal  | publica | comarca | especial | fazenda | civel | juizado
FORMOSA - 2ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher)," formosa | criminal,familiar  | mulher | geral | crimes,domestica | violencia | contra | vara"
FORMOSA - 3ª Vara Criminal (crimes em geral e Violência Doméstica e Familiar contra a Mulher)," formosa | criminal,familiar  | mulher | geral | crimes,domestica | violencia | contra | vara"
CEJUSC - PRÉ-PROCESSUAL - POSTO FUNEPE," funepe | solucao  | judicial | conflitos | cidadania | posto,pre | processual | centro"
 CEJUSC - Garibaldi (Pré-Processual), garibaldi | solucao  | judicial | conflitos | cidadania | pre | processual | centro
" GOIOERÊ - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," goioere | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"GOIOERÊ - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," goioere | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DO TRIBUNAL DE JUSTIÇA - CEJUSC - 2º GRAU - CARUARU," grau | solucao,solucao  | judicial | conflitos,conflitos | cidadania,cidadania | tribunal | judiciario,justica | centro,centro"
CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DO TRIBUNAL DE JUSTIÇA - CEJUSC - 2º GRAU," grau | solucao,solucao  | judicial | conflitos,conflitos | cidadania,cidadania | tribunal | judiciario,justica | centro,centro"
0CURITIBA - CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA - 2º GRAU - VARAS CÍVEIS E DA FAZENDA PÚBLICA," grau | solucao,varas  | publica | conflitos | cidadania | fazenda | civeis,judiciario | centro"
" VARA DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE CAPIM GROSSO", grosso | relativos  | feitos | relacoes | comerciais | consumo | civeis | vara
"GUAÍRA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," guaira | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
"GUAÍRA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," guaira | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
" GUARATUBA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," guaratuba | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"GUARATUBA - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," guaratuba | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
CEJUSC PRÉ-PROCESSUAL HELIÓPOLIS, heliopolis | solucao  | judicial | conflitos | cidadania | pre | processual | centro
" IBAITI - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL"," ibaiti | acidentes,extrajudicial  | foro,publica | corregedoria,trabalho | registros | fazenda | civel,publicos | vara"
"IBAITI - VARA CÍVEL, DA FAZENDA PÚBLICA, ACIDENTES DO TRABALHO, REGISTROS PÚBLICOS E CORREGEDORIA DO FORO EXTRAJUDICIAL, JUIZADO ESPECIAL CÍVEL E JUIZADO ESPECIAL DA FAZENDA PÚBLICA"," ibaiti | acidentes,extrajudicial  | foro,publica,publica | corregedoria,trabalho | especial,especial,registros | fazenda,fazenda | civel,civel,publicos | juizado,juizado,vara"
